kind,id,page,system,measure,staff,onset,slot,qstamp,x,y,glyph,staff_top,stem_x,stem_y1,stem_y2,accid,accid_x,dot_x,dot_y,x2,y2,flag
note,kc0c02x,1,1,6,1,26,0,18,6357,3330,E0A4,2700,6574,3302,2700,,,,,,,
note,mixe56f,1,1,6,1,27,0,19,7008,3240,E0A4,2700,7225,3212,2610,,,,,,,E240
note,o186unp8,1,1,6,1,28,0,19.5,7488,3150,E0A4,2700,7705,3122,2520,,,,,,,E240
note,qqy4i76,1,1,6,1,29,0,20,7967,3060,E0A4,2700,7976,3088,3660,,,,,,,E241
note,s2cpl9z,1,1,6,1,30,0,20.5,8393,3240,E0A4,2700,8610,3212,2610,,,,,,,E240
note,fuiaea7,1,1,7,1,31,0,21,9074,3150,E0A3,2700,9291,3122,2520,,,9390,3150,,,
note,s82tfll,1,1,8,1,32,0,24,10528,2880,E0A4,2700,10537,2908,3510,,,,,,,
note,u1w3vevx,1,1,8,1,33,0,25,11179,3240,E0A4,2700,11396,3212,2610,,,,,,,E240
note,w164cdfr,1,1,8,1,34,0,25.5,11659,3150,E0A4,2700,11876,3122,2520,,,,,,,E240
note,yjaxy2q,1,1,8,1,35,0,26,12138,3060,E0A4,2700,12147,3088,3660,,,,,,,E241
note,a85g2or,1,1,8,1,36,0,26.5,12564,2970,E0A4,2700,12573,2998,3600,,,,,,,E241
clef,owurmxf,1,2,9,1,-1,-1,,90,5400,E050,4860,,,,,,,,,,
keysig,p17iyy1p,1,2,9,1,-1,-1,,735,4860,E262,4860,,,,,,,,,,
note,n1rpc8a2,1,2,9,1,37,0,27,1141,5040,E0A4,4860,1150,5068,5670,,,,,,,
note,p13e44d5,1,2,9,1,38,0,28,1793,5400,E0A4,4860,2010,5372,4770,,,,,,,
note,r1ymreae,1,2,9,1,39,0,29,2444,5400,E0A4,4860,2661,5372,4770,,,,,,,
note,edjxg5p,1,2,10,1,40,0,30,3283,4950,E0A4,4860,3292,4978,5580,,,,,,,
note,g1a9x3r7,1,2,10,1,41,0,31,3935,5130,E0A4,4860,3944,5158,5760,,,,,,,E241
note,ilwctc6,1,2,10,1,42,0,31.5,4359,5040,E0A4,4860,4368,5068,5670,,,,,,,E241
note,k17r2sbn,1,2,10,1,43,0,32,4783,4950,E0A4,4860,4792,4978,5580,,,,,,,E241
note,m17jlnp0,1,2,10,1,44,0,32.5,5207,4860,E0A4,4860,5216,4888,5490,,,,,,,E241
note,zymttu,1,2,11,1,45,0,33,5820,4770,E0A4,4860,5829,4798,5400,,,,,,,
note,bcl6eok,1,2,11,1,46,0,34,6472,5400,E0A4,4860,6689,5372,4770,,,,,,,
note,d1mc3yi9,1,2,11,1,47,0,35,7123,5400,E0A4,4860,7340,5372,4770,,,,,,,
note,q9kef4i,1,2,12,1,48,0,36,7962,5130,E0A4,4860,7971,5158,5760,,,,,,,
note,s12rtncy,1,2,12,1,49,0,37,8614,5040,E0A4,4860,8623,5068,5670,,,,,,,E241
note,u11u8k3z,1,2,12,1,50,0,37.5,9038,5130,E0A4,4860,9047,5158,5760,,,,,,,E241
note,whrd5pz,1,2,12,1,51,0,38,9462,5220,E0A4,4860,9471,5248,5820,,,,,,,E241
note,ywmfg7o,1,2,12,1,52,0,38.5,9886,5310,E0A4,4860,10103,5282,4680,,,,,,,E240
note,l1sve6dq,1,2,13,1,53,0,39,10569,5220,E0A4,4860,10578,5248,5820,,,,,,,
note,n10ahdpa,1,2,13,1,54,0,40,11221,5130,E0A4,4860,11230,5158,5760,,,,,,,E241
note,p1k68kr4,1,2,13,1,55,0,40.5,11645,5220,E0A4,4860,11654,5248,5820,,,,,,,E241
note,rzqft21,1,2,13,1,56,0,41,12069,5310,E0A4,4860,12286,5282,4680,,,,,,,E240
note,t195nmvf,1,2,13,1,57,0,41.5,12493,5400,E0A4,4860,12710,5372,4770,,,,,,,E240
clef,vq1y8sv,1,3,14,1,-1,-1,,90,7560,E050,7020,,,,,,,,,,
keysig,w21zslt,1,3,14,1,-1,-1,,735,7020,E262,7020,,,,,,,,,,
note,g14vagd9,1,3,14,1,58,0,42,1146,7470,E0A4,7020,1363,7442,6840,,,,,,,
note,i12soi0,1,3,14,1,59,0,43,1817,7380,E0A4,7020,1826,7408,7980,,,,,,,E241
note,kc2e38p,1,3,14,1,60,0,43.5,2254,7470,E0A4,7020,2471,7442,6840,,,,,,,E240
note,mdco0s4,1,3,14,1,61,0,44,2691,7560,E0A4,7020,2908,7532,6930,,,,,,,E240
note,obyx441,1,3,14,1,62,0,44.5,3128,7650,E0A4,7020,3345,7622,7020,,,,,,,E240
note,bfnxpbz,1,3,15,1,63,0,45,3831,7560,E0A3,7020,4048,7532,6930,,,4147,7470,,,
